"layer","Banda1","Banda2","Banda3","Banda4","Banda5","Banda6","Banda7","Banda10","Banda11"
2,11699.068359375,11004.1484375,10594.15234375,10747.5673828125,15498.3125,14549.2626953125,12283.6259765625,32983.97265625,28846.072265625
2,11696.98046875,11026.615234375,10744.203125,11047.0234375,17350.623046875,15507.5693359375,12922.74609375,32780.3203125,28695.123046875
2,12676.234375,12219.6162109375,12139.5927734375,12683.1357421875,17195.515625,16652.171875,14512.3056640625,32744.21484375,28680.921875
2,11979.2568359375,11383.28515625,11057.1787109375,11294.154296875,15831.0205078125,14311.6318359375,12067.724609375,32648.0859375,28640.203125
2,11794.474609375,11147.0888671875,10746.669921875,11242.744140625,15496.20703125,15124.5400390625,12929.6611328125,32702.3515625,28692.908203125
5,11660.845703125,10956.5791015625,10451.421875,10365.9296875,14845.0029296875,12497.4619140625,10528.5908203125,33057.73828125,28845.474609375
5,11198.0380859375,10434.96875,9911.72265625,9708.2236328125,15157.6064453125,12528.224609375,10042.576171875,33172.08984375,28941.80859375
6,11857.9150390625,11230.4052734375,10988.0673828125,11311.470703125,16635.017578125,15409.9931640625,13068.0302734375,32400.34765625,28447.892578125
6,11115.5576171875,10367.982421875,10011.44921875,10208.1181640625,16608.462890625,14523.85546875,12096.5810546875,32273.095703125,28328.3515625
6,10923.986328125,10079.4443359375,9489.3876953125,9514.1982421875,14737.2177734375,13034.986328125,10998.6044921875,32297.638671875,28362.017578125
6,11481.7861328125,10784.798828125,10425.470703125,10931.8408203125,15512.9326171875,14847.9423828125,12589.35546875,32474.546875,28498.314453125
6,11675.021484375,11008.119140625,10832.9755859375,11697.845703125,16855.47265625,16523.625,13995.1337890625,32508.66015625,28512.630859375
6,11760.478515625,11135.84375,10839.9296875,11533.3642578125,15852.306640625,15870.529296875,13462.236328125,32793.625,28693.396484375
6,11478.029296875,10742.1923828125,10334.7587890625,10919.5625,15104.5185546875,15017.9169921875,13105.005859375,32947.921875,28824.556640625
6,11418.5458984375,10656.4453125,10208.453125,10437.6953125,15166.8291015625,14099.880859375,11934.8662109375,32846.23828125,28719.650390625
2,11555.6728515625,10816.3271484375,10163.4833984375,10193.4619140625,13749.359375,12307.224609375,10593.271484375,33188.17578125,28984.431640625
2,11786.1259765625,11109.0517578125,10679.1494140625,10999.6083984375,15455.32421875,14990.94921875,13066.5634765625,33228.4296875,29014.16015625
2,11860.1123046875,11202.1689453125,10904.9248046875,11697.521484375,16179.0615234375,16315.96484375,14260.9775390625,32930.28515625,28805.712890625
2,11508.435546875,10790.73828125,10393.6455078125,10717.4658203125,15083.517578125,14315.3828125,12217.57421875,32811.11328125,28717.57421875
2,11298.359375,10555.9716796875,10066.15234375,9986.142578125,15915.12109375,13667.197265625,11082.875,32578.60546875,28561.107421875
2,11364.9609375,10639.783203125,10233.9462890625,10349.3466796875,15787.7802734375,14342.689453125,11679.900390625,32538.462890625,28609.69921875
5,12390.2490234375,11858.2724609375,11468.8046875,11949.859375,14901.3076171875,16120.1416015625,14259.5068359375,33372.875,29126.291015625
5,11771.7197265625,11140.806640625,10821.8544921875,11260.501953125,15216.3369140625,15082.3076171875,12837.783203125,33436.39453125,29132.271484375
5,11739.61328125,11095.541015625,10716.076171875,10940.5390625,14492.6103515625,13957.7197265625,11838.1396484375,33736.8125,29310.9609375
5,12150.1728515625,11549.4775390625,11101.7216796875,11236.3076171875,13904.1689453125,13827.703125,12022.83984375,33753.5703125,29411.39453125
6,11276.5244140625,10522.1142578125,10054.091796875,10367.236328125,15015.4287109375,15158.58203125,13136.544921875,32386.3046875,28462.90625
6,10986.861328125,10174.9765625,9784.9453125,10127.9599609375,15696.7919921875,15056.7529296875,12893.3134765625,32274.673828125,28362.994140625
6,11142.052734375,10361.7216796875,9908.2431640625,10200.7177734375,15378.3173828125,14677.740234375,12519.8994140625,32322.68359375,28414.12890625
6,11514.5263671875,10839.3876953125,10542.3544921875,11260.14453125,16065.2158203125,15535.724609375,13239.7626953125,32603.126953125,28602.25390625
6,11571.283203125,10884.8544921875,10634.6337890625,11327.283203125,15954.798828125,15748.2998046875,13550.96484375,32720.546875,28674.443359375
6,11835.6474609375,11136.94140625,10637.5693359375,10810.8984375,14944.5859375,13012.560546875,10954.662109375,33089.93359375,28879.1875
6,11392.1787109375,10599.236328125,10054.5634765625,10084.8701171875,14666.0517578125,13141.9814453125,11347.6298828125,33028.46875,28881.03125
6,11494.7294921875,10757.6103515625,10260.4189453125,10581.7041015625,14826.8828125,14037.345703125,11907.86328125,32735.259765625,28708.490234375
2,11598.7734375,10926.4462890625,10649.4951171875,11220.95703125,15947.7607421875,15703.591796875,13223.060546875,33206.2265625,28944.798828125
2,12608.533203125,12141.12890625,11952.9013671875,12380.462890625,15590.328125,15803.37890625,14098.94140625,33212.49609375,28954.259765625
2,11605.083984375,10917.177734375,10564.8525390625,11061.78125,14944.517578125,14317.3828125,12350.603515625,33005.94140625,28815.6875
2,12356.7060546875,11867.470703125,11719.705078125,12090.1767578125,16183.5791015625,15080.7431640625,12719.8369140625,32932.703125,28798.390625
2,12435.482421875,11931.0439453125,11740.7265625,12166.873046875,16946.396484375,15231.7724609375,13315.568359375,32867.94140625,28732.544921875
2,11308.693359375,10595.0888671875,10247.322265625,10434.0927734375,17207.291015625,14803.3193359375,11950.15234375,32714.30078125,28659.931640625
5,11924.0068359375,11325.650390625,10968.1806640625,11199.4794921875,14507.6240234375,15321.015625,13129.8115234375,33380.6328125,29070.03515625
5,11754.3447265625,11132.005859375,10858.3291015625,11258.130859375,16433.44921875,15674.3134765625,12883.025390625,33187.05859375,28913.333984375
5,11681.0888671875,11039.9736328125,10706.072265625,11056.6591796875,15520.7939453125,15450.27734375,12759.484375,33425.9453125,29107.00390625
5,12056.5869140625,11470.583984375,11191.52734375,11710.12890625,15182.2470703125,15051.6220703125,12874.046875,33358.5234375,29166.681640625
5,11466.7919921875,10788.1328125,10379.8193359375,10785.8134765625,14418.625,14936.8798828125,12664.46484375,33069.97265625,28921.634765625
5,11265.2666015625,10535.25390625,10013.5400390625,10356.541015625,14168.9052734375,14985.755859375,12223.0263671875,33126.64453125,28893.943359375
6,11601.0849609375,10912.83984375,10478.25390625,10878.9345703125,14316.515625,14500.466796875,12771.3466796875,32370.42578125,28408.94140625
6,10979.083984375,10159.4169921875,9713.1953125,9685.984375,16376.1640625,13881.466796875,11257.7177734375,32451.158203125,28449.830078125
6,11104.1259765625,10291.9443359375,9816.859375,9923.515625,14923.26953125,13486.251953125,11345.2275390625,32387.05859375,28442.501953125
6,10867.4794921875,10001.884765625,9441.1923828125,9393.2412109375,15679.951171875,13521.380859375,10998.0673828125,32243.85546875,28356.87109375
2,12101.1904296875,11477.7978515625,11084.0830078125,11455.9208984375,15484.9951171875,14229.1220703125,12188.6044921875,33382.5078125,29074.677734375
2,12073.92578125,11461.4150390625,11059.970703125,11464.662109375,15095.9189453125,14756.0146484375,12868.798828125,33301.046875,29017.283203125
2,11541.466796875,10834.9169921875,10445.2490234375,10568.7333984375,15557.3603515625,14078.0205078125,11787.9423828125,33010.421875,28865.171875
2,11833.4775390625,11242.796875,10989.6279296875,11344.6240234375,16686.02734375,15469.1591796875,12493.7958984375,33044.33203125,28890.60546875
2,13354.720703125,12968.259765625,12897.60546875,13598.951171875,15922.7197265625,16842.9140625,15011.9716796875,33065.2890625,28885.51953125
2,11734.38671875,11067.6044921875,10648.60546875,10990.810546875,14928.455078125,14465.638671875,12435.3037109375,33079.51953125,28955.712890625
5,11727.9228515625,11035.5390625,10589.3994140625,11037.1748046875,14610.158203125,14701.8720703125,12690.90625,33203.5859375,28950.88671875
5,11448.4013671875,10732.5673828125,10278.64453125,10415.8515625,15979.9541015625,14191.158203125,11648.28125,33061.54296875,28871.45703125
5,11820.728515625,11231.3603515625,10916.81640625,11353.3212890625,14416.8818359375,14064.8994140625,12064.01171875,33272.65234375,28996.70703125
5,11894.263671875,11301.24609375,11117.3701171875,11706.98046875,15750.1611328125,15024.3916015625,12679.0654296875,33069.60546875,28944.71875
5,12144.0078125,11592.208984375,11323.466796875,12050.0185546875,15212.896484375,15759.109375,13645.0517578125,33077.44921875,28984.830078125
5,11695.47265625,11069.36328125,10759.375,11387.2099609375,14985.9384765625,15969.8623046875,13451.94921875,33380.11328125,29118.1484375
2,12331.6767578125,11820.2529296875,11597.546875,12212.091796875,15373.05078125,15357.7861328125,13504.845703125,33576.3125,29252.619140625
2,13750.1328125,13532.515625,13446.8583984375,14549.4638671875,18124.28515625,19256.216796875,17103.697265625,33404.04296875,29048.103515625
2,11796.099609375,11148.2431640625,10708.9462890625,11055.0302734375,14980.38671875,14809.1337890625,12521.302734375,33322.921875,29040.697265625
2,12139.3701171875,11548.125,11061.47265625,11481.017578125,14676.361328125,14617.0673828125,12755.623046875,33159.27734375,28932.55859375
2,11946.2236328125,11323.455078125,10978.4306640625,11414.20703125,15139.796875,15147.4501953125,13167.5478515625,33081.9921875,28890.953125
5,11835.5888671875,11215.41015625,10883.6611328125,11323.1533203125,15781.4990234375,14649.6015625,12244.9287109375,33221.41015625,28985.353515625
5,11471.5498046875,10737.3212890625,10172.9111328125,10524.72265625,14256.060546875,13855.794921875,12136.1796875,33317.16796875,29005.056640625
5,11342.1494140625,10595.568359375,10083.8427734375,10104.0419921875,14780.197265625,13341.6435546875,10972.671875,33195.7109375,28955.54296875
5,12127.3251953125,11661.6845703125,11648.5322265625,12371.361328125,15439.970703125,15320.826171875,12677.28125,33385.51953125,29118.384765625
5,12602.083984375,12183.90625,12224.833984375,12872.076171875,16270.759765625,15664.1943359375,12915.16015625,33316.12109375,29081.095703125
5,11767.623046875,11128.908203125,10832.37109375,11372.1103515625,14945.701171875,14636.2353515625,12293.7041015625,33106.46484375,28920.701171875
2,12451.162109375,11938.419921875,11698.5146484375,12194.0712890625,14947.14453125,15405.982421875,13650.62890625,33842.64453125,29374.56640625
2,11546.69140625,10817.8173828125,10370.673828125,11111.2919921875,14475.97265625,14379.72265625,12024.8544921875,33621.83984375,29244.537109375
2,11756.544921875,11101.134765625,10764.3896484375,11431.4130859375,15688.853515625,15498.1279296875,13211.267578125,33321.625,29081.72265625
2,11862.42578125,11211.5576171875,10895.34375,11427.8837890625,15299.626953125,14894.3994140625,12668.0283203125,33164.3125,28957.400390625
5,11412.482421875,10683.2548828125,10351.6181640625,10671.7900390625,16731.69140625,15106.4541015625,12540.380859375,33230.64453125,28953.900390625
5,11279.033203125,10558.037109375,10169.1064453125,10368.85546875,16184.2705078125,14867.841796875,12196.517578125,33235.93359375,28966.32421875
5,11408.4599609375,10705.955078125,10247.4755859375,10657.078125,14463.2099609375,14733.7783203125,12160.666015625,33011.24609375,28838.837890625
5,12056.8505859375,11516.5185546875,11433.1318359375,11978.1337890625,15979.1669921875,15645.166015625,13056.9814453125,33076.8671875,28963.140625
5,12458.845703125,12051.515625,11797.09375,12279.7734375,15784.984375,15969.2548828125,12876.4375,33301.20703125,29133.583984375
2,11826.1689453125,11170.2998046875,10745.333984375,10956.833984375,14488.0341796875,14124.0107421875,12272.794921875,33415.3125,29123.154296875
2,13451.310546875,13110.83203125,12966.7470703125,13317.8232421875,16136.2119140625,15957.755859375,14004.47265625,33576.34375,29225.1796875
5,11733.69921875,11100.1650390625,10743.7685546875,11100.7255859375,15746.501953125,14664.5380859375,12153.3388671875,33350.34375,29071.09375
5,11263.3515625,10551.1552734375,10010.9873046875,10108.7861328125,13796.5751953125,14152.009765625,11376.3251953125,33141.41015625,28979.115234375
5,11510.8056640625,10816.7724609375,10413.09375,11007.6689453125,14925.0009765625,15819.955078125,13367.314453125,32890.10546875,28775.021484375
5,11939.8486328125,11354.7626953125,11070.9345703125,11754.1953125,15077.255859375,15266.01953125,13145.6416015625,32736.462890625,28674.64453125
5,11813.7021484375,11208.8544921875,10936.197265625,11271.212890625,15613.287109375,14756.57421875,12213.3017578125,32751.943359375,28679.43359375
5,11937.0419921875,11272.2734375,10657.7587890625,10771.7890625,13266.5185546875,12716.37109375,11098.7822265625,33573.83984375,29233.134765625
5,11850.15625,11230.2861328125,10807.73828125,11133.6669921875,14305.236328125,14348.1181640625,12128.5400390625,33262.80078125,29074.99609375
5,11762.8251953125,11122.6787109375,10821.6240234375,11372.28515625,15172.3076171875,15261.4208984375,12929.080078125,32956.75,28820.54296875
5,11841.181640625,11216.8046875,10993.26171875,11216.94921875,14889.150390625,14026.111328125,11785.673828125,32901.265625,28797.42578125
5,11972.1982421875,11332.6572265625,10723.4619140625,10775.9345703125,13312.5361328125,12773.419921875,11118.4091796875,33710.046875,29335.00390625
5,12770.1728515625,12247.3720703125,11815.052734375,12145.6015625,14145.8369140625,14950.6015625,12360.306640625,33496.89453125,29228.302734375
5,11883.826171875,11257.400390625,10696.49609375,10898.458984375,13058.09765625,13184.9453125,11224.52734375,33313.15625,29145.021484375
5,11342.451171875,10628.0810546875,10052.0458984375,10090.9716796875,14206.466796875,13880.0185546875,10978.46484375,33423.08984375,29102.009765625
6,11905.6943359375,11301.318359375,11121.07421875,11594.447265625,17257.80078125,16610.427734375,13461.7841796875,32666.904296875,28395.103515625
6,11625.5693359375,10998.115234375,10759.6435546875,11235.939453125,16685.20703125,16873.68359375,13580.6640625,33175.1640625,28713.216796875
6,11693.232421875,11041.669921875,10810.3984375,11386.0771484375,17079.525390625,16815.845703125,13661.7802734375,32647.060546875,28388.55859375
6,11702.01171875,11048.81640625,10797.59765625,11158.494140625,17101.857421875,16326.578125,13194.962890625,32669.10546875,28408.849609375
6,11804.7744140625,11214.5224609375,11111.6875,11671.5087890625,17592.6953125,17706.13671875,14475.9677734375,32660.8984375,28397.400390625
6,11606.771484375,11026.8935546875,10917.4443359375,11588.462890625,17440.640625,18057.6796875,14327.4287109375,32928.01953125,28549.78515625
6,11484.3935546875,10806.4287109375,10435.70703125,10795.3828125,16366.341796875,16698.900390625,13045.484375,32569.24609375,28354.171875
6,11703.1005859375,11136.6630859375,10982.2080078125,11760.8681640625,16894.697265625,18837.00390625,14900.6962890625,32939.81640625,28566.853515625
6,11756,11227.7119140625,11121.9033203125,12003.1494140625,17036.20703125,19538.216796875,15197.3759765625,33041.046875,28641.958984375
6,12073.0234375,11537.58203125,11490.4287109375,12215.888671875,18097.9921875,18063.794921875,14914.3671875,32701.74609375,28435.6015625
6,11772.4306640625,11143.55859375,10960.197265625,11444.2158203125,17517.416015625,16968.05859375,13658.1220703125,32720.103515625,28397.232421875
6,11802.341796875,11212.0458984375,11097.580078125,11560.974609375,16879.5859375,16810.708984375,13333.0390625,32849.36328125,28500.1171875
6,11504.1826171875,10833.6689453125,10482.888671875,10925.75,15743.0146484375,17019.16796875,13158.6708984375,32706.171875,28358.984375
